County Name,Most Recent Date,Total Count Confirmed,Total Count Deaths,COVID-19 Positive Patients,Suspected COVID-19 Positive Patients,ICU COVID-19 Positive Patients,ICU COVID-19 Suspected Patients
Lassen,2020-06-11T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-11T00:00:00,68807,2813,1397,576,415,97
Madera,2020-06-11T00:00:00,178,3,7,4,3,1
Marin,2020-06-11T00:00:00,637,17,8,2,3,0
Mariposa,2020-06-11T00:00:00,16,1,0,0,0,0
Mendocino,2020-06-11T00:00:00,35,0,0,0,0,0
Merced,2020-06-11T00:00:00,370,7,4,1,3,0
Modoc,2020-06-11T00:00:00,0,0,0,0,0,0
Mono,2020-06-11T00:00:00,35,1,0,1,0,0
Monterey,2020-06-11T00:00:00,813,11,17,0,5,0
Napa,2020-06-11T00:00:00,162,3,0,3,0,0
Nevada,2020-06-11T00:00:00,50,1,0,2,0,2
Orange,2020-06-11T00:00:00,8304,202,325,67,156,16
Placer,2020-06-11T00:00:00,321,9,10,8,2,2
Plumas,2020-06-11T00:00:00,4,0,0,0,0,0
Riverside,2020-06-11T00:00:00,10014,380,238,68,71,12
Sacramento,2020-06-11T00:00:00,1669,63,39,23,13,5
San Benito,2020-06-11T00:00:00,94,2,0,0,0,0
San Bernardino,2020-06-11T00:00:00,6509,227,194,77,73,16
San Diego,2020-06-11T00:00:00,9000,312,277,75,133,16
San Francisco,2020-06-11T00:00:00,2766,44,38,13,14,1
San Joaquin,2020-06-11T00:00:00,1351,42,42,25,15,2
San Luis Obispo,2020-06-11T00:00:00,307,1,2,3,2,1
San Mateo,2020-06-11T00:00:00,2499,93,26,7,7,0
Santa Barbara,2020-06-11T00:00:00,1895,16,30,7,8,0
Santa Clara,2020-06-11T00:00:00,3049,149,39,18,18,2
Santa Cruz,2020-06-11T00:00:00,247,3,4,2,0,0
Shasta,2020-06-11T00:00:00,47,5,2,0,0,0
Sierra,2020-06-11T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-11T00:00:00,14,0,0,0,0,0
Solano,2020-06-11T00:00:00,616,23,19,12,6,2
Sonoma,2020-06-11T00:00:00,682,4,4,23,3,1
Stanislaus,2020-06-11T00:00:00,1062,33,29,18,13,1
Sutter,2020-06-11T00:00:00,56,2,0,0,0,0
Tehama,2020-06-11T00:00:00,10,1,0,0,0,0
Trinity,2020-06-11T00:00:00,2,0,0,0,0,0
Tulare,2020-06-11T00:00:00,2473,98,35,6,7,0
Tuolumne,2020-06-11T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-11T00:00:00,2,0,0,0,0,0
Ventura,2020-06-11T00:00:00,1491,38,43,47,11,10
Yolo,2020-06-11T00:00:00,230,24,0,1,0,0
Yuba,2020-06-11T00:00:00,27,1,5,1,2,0
Alameda,2020-06-12T00:00:00,4167,110,84,42,35,6
Alpine,2020-06-12T00:00:00,1,0,0,0,0,0
Amador,2020-06-12T00:00:00,10,0,0,0,0,0
Butte,2020-06-12T00:00:00,71,1,5,0,3,0
Calaveras,2020-06-12T00:00:00,18,0,0,0,0,0
Colusa,2020-06-12T00:00:00,7,0,0,0,0,0
Contra Costa,2020-06-12T00:00:00,1827,44,22,20,10,3
Del Norte,2020-06-12T00:00:00,45,0,0,0,0,0
El Dorado,2020-06-12T00:00:00,110,0,0,3,0,3
Fresno,2020-06-12T00:00:00,2428,52,69,33,19,1
Glenn,2020-06-12T00:00:00,21,0,1,0,0,0
Humboldt,2020-06-12T00:00:00,105,4,1,13,0,2
Imperial,2020-06-12T00:00:00,3543,43,81,1,16,0
Inyo,2020-06-12T00:00:00,23,1,1,0,0,0
Kern,2020-06-12T00:00:00,3152,55,96,15,36,1
Kings,2020-06-12T00:00:00,987,6,34,0,10,0
Lake,2020-06-12T00:00:00,29,0,0,2,0,2
Lassen,2020-06-12T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-12T00:00:00,70385,2834,1383,487,414,78
Madera,2020-06-12T00:00:00,187,3,5,4,2,0
Marin,2020-06-12T00:00:00,649,17,8,3,3,1
Mariposa,2020-06-12T00:00:00,16,1,0,0,0,0
Mendocino,2020-06-12T00:00:00,33,0,0,0,0,0
Merced,2020-06-12T00:00:00,372,7,5,1,3,0
Modoc,2020-06-12T00:00:00,0,0,0,0,0,0
Mono,2020-06-12T00:00:00,35,1,0,0,0,0
Monterey,2020-06-12T00:00:00,864,11,15,0,2,0
Napa,2020-06-12T00:00:00,162,3,0,8,0,1
Nevada,2020-06-12T00:00:00,52,1,0,0,0,0
Orange,2020-06-12T00:00:00,8440,210,311,117,150,27
Placer,2020-06-12T00:00:00,333,9,7,8,1,1
Plumas,2020-06-12T00:00:00,4,0,0,0,0,0
Riverside,2020-06-12T00:00:00,10616,383,236,83,74,14
Sacramento,2020-06-12T00:00:00,1702,63,35,32,13,8
San Benito,2020-06-12T00:00:00,96,2,0,0,0,0
San Bernardino,2020-06-12T00:00:00,6707,229,205,78,77,16
San Diego,2020-06-12T00:00:00,9132,312,275,41,131,13
San Francisco,2020-06-12T00:00:00,2823,44,41,11,15,1
San Joaquin,2020-06-12T00:00:00,1406,43,49,19,16,1
San Luis Obispo,2020-06-12T00:00:00,321,1,2,3,2,0
San Mateo,2020-06-12T00:00:00,2533,99,22,10,7,1
Santa Barbara,2020-06-12T00:00:00,1969,16,30,4,9,0
Santa Clara,2020-06-12T00:00:00,3099,150,43,17,17,3
Santa Cruz,2020-06-12T00:00:00,251,3,4,6,0,0
Shasta,2020-06-12T00:00:00,48,5,1,0,0,0
Sierra,2020-06-12T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-12T00:00:00,13,0,0,1,0,1
Solano,2020-06-12T00:00:00,620,23,18,9,6,2
Sonoma,2020-06-12T00:00:00,696,4,4,38,3,3
Stanislaus,2020-06-12T00:00:00,1092,33,34,34,13,3
Sutter,2020-06-12T00:00:00,56,2,0,0,0,0
Tehama,2020-06-12T00:00:00,13,1,0,1,0,1
Trinity,2020-06-12T00:00:00,2,0,0,0,0,0
Tulare,2020-06-12T00:00:00,2552,98,12,13,8,0
Tuolumne,2020-06-12T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-12T00:00:00,3,0,0,0,0,0
Ventura,2020-06-12T00:00:00,1534,40,46,63,12,11
Yolo,2020-06-12T00:00:00,243,24,0,0,0,0
Yuba,2020-06-12T00:00:00,27,1,6,0,2,0
Alameda,2020-06-13T00:00:00,4196,110,87,27,33,3
Alpine,2020-06-13T00:00:00,1,0,0,0,0,0
Amador,2020-06-13T00:00:00,10,0,0,0,0,0
Butte,2020-06-13T00:00:00,72,1,3,0,3,1
Calaveras,2020-06-13T00:00:00,18,0,0,0,0,0
Colusa,2020-06-13T00:00:00,7,0,0,0,0,0
Contra Costa,2020-06-13T00:00:00,1868,44,23,24,8,6
Del Norte,2020-06-13T00:00:00,45,0,0,0,0,0
El Dorado,2020-06-13T00:00:00,110,0,0,3,0,3
Fresno,2020-06-13T00:00:00,2499,52,64,34,21,3
Glenn,2020-06-13T00:00:00,21,0,1,0,0,0
Humboldt,2020-06-13T00:00:00,104,4,1,13,0,2
Imperial,2020-06-13T00:00:00,3646,43,78,8,18,0
Inyo,2020-06-13T00:00:00,23,1,1,0,0,0
Kern,2020-06-13T00:00:00,3239,55,79,28,33,4
Kings,2020-06-13T00:00:00,1023,6,33,1,10,0
Lake,2020-06-13T00:00:00,29,0,0,1,0,1
Lassen,2020-06-13T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-13T00:00:00,71938,2890,1285,483,399,84
Madera,2020-06-13T00:00:00,203,3,6,2,2,0
Marin,2020-06-13T00:00:00,677,17,10,2,3,0
Mariposa,2020-06-13T00:00:00,16,1,0,0,0,0
Mendocino,2020-06-13T00:00:00,33,0,0,0,0,0
Merced,2020-06-13T00:00:00,376,7,3,1,2,0
Modoc,2020-06-13T00:00:00,0,0,0,0,0,0
Mono,2020-06-13T00:00:00,35,1,0,0,0,0
Monterey,2020-06-13T00:00:00,900,11,15,3,2,0
Napa,2020-06-13T00:00:00,171,3,0,5,0,0
Nevada,2020-06-13T00:00:00,52,1,0,0,0,0
Orange,2020-06-13T00:00:00,8581,217,336,70,150,14
Placer,2020-06-13T00:00:00,346,9,7,6,2,2
Plumas,2020-06-13T00:00:00,4,0,0,0,0,0
Riverside,2020-06-13T00:00:00,10931,383,235,101,68,17
Sacramento,2020-06-13T00:00:00,1713,63,28,23,11,5
San Benito,2020-06-13T00:00:00,99,2,0,0,0,0
San Bernardino,2020-06-13T00:00:00,6885,229,204,81,83,18
San Diego,2020-06-13T00:00:00,9316,320,284,58,118,18
San Francisco,2020-06-13T00:00:00,2834,44,41,9,14,0
San Joaquin,2020-06-13T00:00:00,1461,43,50,21,17,3
San Luis Obispo,2020-06-13T00:00:00,326,1,2,6,2,1
San Mateo,2020-06-13T00:00:00,2551,99,18,9,8,0
Santa Barbara,2020-06-13T00:00:00,1999,18,36,6,7,3
Santa Clara,2020-06-13T00:00:00,3141,150,35,14,12,3
Santa Cruz,2020-06-13T00:00:00,254,3,4,5,0,0
Shasta,2020-06-13T00:00:00,48,5,1,0,0,0
Sierra,2020-06-13T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-13T00:00:00,13,0,0,1,0,1
Solano,2020-06-13T00:00:00,637,23,17,5,6,1
Sonoma,2020-06-13T00:00:00,711,4,5,6,2,0
Stanislaus,2020-06-13T00:00:00,1122,34,41,21,19,1
Sutter,2020-06-13T00:00:00,62,2,0,0,0,0
Tehama,2020-06-13T00:00:00,17,1,0,0,0,0
Trinity,2020-06-13T00:00:00,2,0,0,1,0,0
Tulare,2020-06-13T00:00:00,2626,98,9,27,7,1
Tuolumne,2020-06-13T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-13T00:00:00,5,0,0,0,0,0
Ventura,2020-06-13T00:00:00,1567,40,44,50,13,8
Yolo,2020-06-13T00:00:00,251,24,0,0,1,1
Yuba,2020-06-13T00:00:00,28,1,6,0,2,0
Alameda,2020-06-14T00:00:00,4271,112,88,36,33,9
Alpine,2020-06-14T00:00:00,1,0,0,0,0,0
Amador,2020-06-14T00:00:00,10,0,0,0,0,0
Butte,2020-06-14T00:00:00,78,1,3,0,3,0
Calaveras,2020-06-14T00:00:00,18,0,0,0,0,0
Colusa,2020-06-14T00:00:00,7,0,0,0,0,0
Contra Costa,2020-06-14T00:00:00,1893,44,26,16,9,3
Del Norte,2020-06-14T00:00:00,45,0,0,0,0,0
El Dorado,2020-06-14T00:00:00,110,0,0,4,0,4
Fresno,2020-06-14T00:00:00,2585,52,58,35,21,3
Glenn,2020-06-14T00:00:00,21,0,1,0,0,0
Humboldt,2020-06-14T00:00:00,105,4,0,4,0,0
Imperial,2020-06-14T00:00:00,3730,43,79,11,20,0
Inyo,2020-06-14T00:00:00,23,1,0,0,0,0
Kern,2020-06-14T00:00:00,3328,55,81,22,32,3
Kings,2020-06-14T00:00:00,1022,6,38,2,9,0
Lake,2020-06-14T00:00:00,31,0,0,1,0,1
Lassen,2020-06-14T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-14T00:00:00,72932,2907,1288,509,397,80
Madera,2020-06-14T00:00:00,203,3,5,0,2,0
Marin,2020-06-14T00:00:00,689,17,9,2,3,0
Mariposa,2020-06-14T00:00:00,16,1,0,0,0,0
Mendocino,2020-06-14T00:00:00,33,0,0,0,0,0
Merced,2020-06-14T00:00:00,403,7,3,1,2,0
Modoc,2020-06-14T00:00:00,0,0,0,0,0,0
Mono,2020-06-14T00:00:00,34,1,0,0,0,0
Monterey,2020-06-14T00:00:00,949,12,11,4,1,0
Napa,2020-06-14T00:00:00,181,3,2,1,0,1
Nevada,2020-06-14T00:00:00,52,1,0,1,0,1
Orange,2020-06-14T00:00:00,8744,221,321,100,143,21
Placer,2020-06-14T00:00:00,369,9,7,6,2,2
Plumas,2020-06-14T00:00:00,4,0,0,0,0,0
Riverside,2020-06-14T00:00:00,11218,383,228,92,70,19
Sacramento,2020-06-14T00:00:00,1750,63,30,21,12,5
San Benito,2020-06-14T00:00:00,104,2,0,0,0,0
San Bernardino,2020-06-14T00:00:00,7015,229,206,89,77,18
San Diego,2020-06-14T00:00:00,9442,320,282,84,111,21
San Francisco,2020-06-14T00:00:00,2834,45,40,9,13,2
San Joaquin,2020-06-14T00:00:00,1603,43,49,25,16,2
San Luis Obispo,2020-06-14T00:00:00,330,1,2,10,2,4
San Mateo,2020-06-14T00:00:00,2571,99,18,11,9,1
Santa Barbara,2020-06-14T00:00:00,2049,18,37,4,8,2
Santa Clara,2020-06-14T00:00:00,3178,151,38,16,12,3
Santa Cruz,2020-06-14T00:00:00,254,3,3,6,0,0
Shasta,2020-06-14T00:00:00,48,5,0,0,0,0
Sierra,2020-06-14T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-14T00:00:00,13,0,0,1,0,1
Solano,2020-06-14T00:00:00,638,23,14,7,6,1
Sonoma,2020-06-14T00:00:00,724,4,5,29,2,0
Stanislaus,2020-06-14T00:00:00,1159,34,44,12,16,1
Sutter,2020-06-14T00:00:00,63,2,0,0,0,0
Tehama,2020-06-14T00:00:00,17,1,0,0,0,0
Trinity,2020-06-14T00:00:00,2,0,0,0,0,0
Tulare,2020-06-14T00:00:00,2646,98,38,2,6,1
Tuolumne,2020-06-14T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-14T00:00:00,2,0,0,0,0,0
Ventura,2020-06-14T00:00:00,1610,40,42,47,12,7
Yolo,2020-06-14T00:00:00,254,24,0,0,1,1
Yuba,2020-06-14T00:00:00,28,1,7,0,3,0
Alameda,2020-06-15T00:00:00,4323,112,98,31,37,9
Alpine,2020-06-15T00:00:00,1,0,0,0,0,0
Amador,2020-06-15T00:00:00,10,0,1,0,0,0
Butte,2020-06-15T00:00:00,78,1,3,2,3,1
Calaveras,2020-06-15T00:00:00,18,0,0,0,0,0
Colusa,2020-06-15T00:00:00,7,0,0,0,0,0
Contra Costa,2020-06-15T00:00:00,1918,44,27,6,7,2
Del Norte,2020-06-15T00:00:00,45,0,0,0,0,0
El Dorado,2020-06-15T00:00:00,114,0,0,2,0,2
Fresno,2020-06-15T00:00:00,2616,55,61,25,22,2
Glenn,2020-06-15T00:00:00,21,0,1,0,0,0
Humboldt,2020-06-15T00:00:00,105,4,0,5,0,1
Imperial,2020-06-15T00:00:00,3726,47,79,3,19,0
Inyo,2020-06-15T00:00:00,23,1,0,0,0,0
Kern,2020-06-15T00:00:00,3417,57,90,17,38,3
Kings,2020-06-15T00:00:00,1022,6,38,1,10,0
Lake,2020-06-15T00:00:00,31,0,0,0,0,0
Lassen,2020-06-15T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-15T00:00:00,73705,2926,1420,536,404,88
Madera,2020-06-15T00:00:00,203,3,5,2,2,0
Marin,2020-06-15T00:00:00,708,17,6,3,1,0
Mariposa,2020-06-15T00:00:00,17,1,0,0,0,0
Mendocino,2020-06-15T00:00:00,33,0,0,1,0,1
Merced,2020-06-15T00:00:00,414,7,3,0,2,0
Modoc,2020-06-15T00:00:00,0,0,0,0,0,0
Mono,2020-06-15T00:00:00,34,1,0,0,0,0
Monterey,2020-06-15T00:00:00,998,12,14,2,1,0
Napa,2020-06-15T00:00:00,187,3,5,1,1,1
Nevada,2020-06-15T00:00:00,52,1,0,2,0,2
Orange,2020-06-15T00:00:00,8944,221,346,79,138,21
Placer,2020-06-15T00:00:00,386,9,7,6,3,2
Plumas,2020-06-15T00:00:00,4,0,0,0,0,0
Riverside,2020-06-15T00:00:00,11376,384,237,98,65,16
Sacramento,2020-06-15T00:00:00,1791,63,33,15,15,5
San Benito,2020-06-15T00:00:00,108,2,0,0,0,0
San Bernardino,2020-06-15T00:00:00,7189,229,221,74,77,18
San Diego,2020-06-15T00:00:00,9612,320,294,66,120,13
San Francisco,2020-06-15T00:00:00,2833,45,37,8,10,0
San Joaquin,2020-06-15T00:00:00,1667,43,46,13,18,2
San Luis Obispo,2020-06-15T00:00:00,332,1,3,1,2,0
San Mateo,2020-06-15T00:00:00,2591,99,17,5,6,1
Santa Barbara,2020-06-15T00:00:00,2054,18,42,7,9,0
Santa Clara,2020-06-15T00:00:00,3204,152,38,16,12,3
Santa Cruz,2020-06-15T00:00:00,254,3,2,3,0,0
Shasta,2020-06-15T00:00:00,50,4,0,0,0,0
Sierra,2020-06-15T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-15T00:00:00,14,0,0,0,0,0
Solano,2020-06-15T00:00:00,638,23,16,7,6,1
Sonoma,2020-06-15T00:00:00,726,4,6,30,3,0
Stanislaus,2020-06-15T00:00:00,1253,35,43,18,15,1
Sutter,2020-06-15T00:00:00,71,3,0,0,0,0
Tehama,2020-06-15T00:00:00,17,1,0,0,0,0
Trinity,2020-06-15T00:00:00,2,0,0,0,0,0
Tulare,2020-06-15T00:00:00,2662,98,46,3,8,1
Tuolumne,2020-06-15T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-15T00:00:00,4,0,0,0,0,0
Ventura,2020-06-15T00:00:00,1656,41,44,39,13,7
Yolo,2020-06-15T00:00:00,255,24,0,0,0,0
Yuba,2020-06-15T00:00:00,28,1,6,0,2,0
Alameda,2020-06-16T00:00:00,4428,112,95,38,36,12
Alpine,2020-06-16T00:00:00,1,0,0,0,0,0
Amador,2020-06-16T00:00:00,10,0,1,0,0,0
Butte,2020-06-16T00:00:00,79,1,3,0,3,0
Calaveras,2020-06-16T00:00:00,19,0,0,0,0,0
Colusa,2020-06-16T00:00:00,7,0,0,1,0,0
Contra Costa,2020-06-16T00:00:00,1971,49,26,14,9,4
Del Norte,2020-06-16T00:00:00,45,0,0,0,0,0
El Dorado,2020-06-16T00:00:00,115,0,0,1,0,1
Fresno,2020-06-16T00:00:00,2731,57,67,36,21,3
Glenn,2020-06-16T00:00:00,30,0,1,0,0,0
Humboldt,2020-06-16T00:00:00,105,4,1,7,0,1
Imperial,2020-06-16T00:00:00,3939,52,83,2,21,0
Inyo,2020-06-16T00:00:00,24,1,0,0,0,0
Kern,2020-06-16T00:00:00,3496,58,96,14,39,2
Kings,2020-06-16T00:00:00,1044,8,47,0,10,0
Lake,2020-06-16T00:00:00,31,0,0,2,0,1
Lassen,2020-06-16T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-16T00:00:00,75051,2959,1429,518,412,87
Madera,2020-06-16T00:00:00,239,4,5,3,3,0
Marin,2020-06-16T00:00:00,725,18,6,3,1,0
Mariposa,2020-06-16T00:00:00,17,1,0,0,0,0
Mendocino,2020-06-16T00:00:00,35,0,0,0,0,0
Merced,2020-06-16T00:00:00,436,7,6,2,3,0
Modoc,2020-06-16T00:00:00,0,0,0,0,0,0
Mono,2020-06-16T00:00:00,34,1,0,0,0,0
Monterey,2020-06-16T00:00:00,1019,12,13,4,2,0
Napa,2020-06-16T00:00:00,196,3,4,6,1,0
Nevada,2020-06-16T00:00:00,53,1,0,1,0,0
Orange,2020-06-16T00:00:00,9163,233,364,65,151,18
Placer,2020-06-16T00:00:00,392,9,8,10,3,2
Plumas,2020-06-16T00:00:00,5,0,0,0,0,0
Riverside,2020-06-16T00:00:00,11638,395,257,84,65,18
Sacramento,2020-06-16T00:00:00,1825,63,36,21,13,8
San Benito,2020-06-16T00:00:00,110,2,0,0,0,0
San Bernardino,2020-06-16T00:00:00,7463,229,229,64,77,13
San Diego,2020-06-16T00:00:00,9732,323,289,54,130,12
San Francisco,2020-06-16T00:00:00,2893,46,34,8,8,0
San Joaquin,2020-06-16T00:00:00,1718,47,47,14,18,2
San Luis Obispo,2020-06-16T00:00:00,343,1,5,8,2,5
San Mateo,2020-06-16T00:00:00,2618,99,17,11,6,1
Santa Barbara,2020-06-16T00:00:00,2090,21,42,8,13,1
Santa Clara,2020-06-16T00:00:00,3228,152,32,16,12,3
Santa Cruz,2020-06-16T00:00:00,257,3,3,1,0,0
Shasta,2020-06-16T00:00:00,51,4,0,0,0,0
Sierra,2020-06-16T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-16T00:00:00,15,0,0,1,0,1
Solano,2020-06-16T00:00:00,694,23,17,8,5,2
Sonoma,2020-06-16T00:00:00,739,4,5,13,3,0
Stanislaus,2020-06-16T00:00:00,1278,35,50,14,16,3
Sutter,2020-06-16T00:00:00,73,3,0,0,0,0
Tehama,2020-06-16T00:00:00,24,1,0,0,0,0
Trinity,2020-06-16T00:00:00,2,0,0,0,0,0
Tulare,2020-06-16T00:00:00,2802,98,49,4,11,0
Tuolumne,2020-06-16T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-16T00:00:00,2,0,0,0,0,0
Ventura,2020-06-16T00:00:00,1676,41,47,45,13,9
Yolo,2020-06-16T00:00:00,262,24,1,0,0,0
Yuba,2020-06-16T00:00:00,29,4,6,0,2,0
Alameda,2020-06-17T00:00:00,4485,116,90,47,36,13
Alpine,2020-06-17T00:00:00,1,0,0,0,0,0
Amador,2020-06-17T00:00:00,10,0,1,0,0,0
Butte,2020-06-17T00:00:00,81,1,3,0,3,0
Calaveras,2020-06-17T00:00:00,20,0,0,0,0,0
Colusa,2020-06-17T00:00:00,7,0,0,0,0,0
Contra Costa,2020-06-17T00:00:00,2020,50,23,9,10,3
Del Norte,2020-06-17T00:00:00,45,0,0,0,0,0
El Dorado,2020-06-17T00:00:00,116,0,0,2,0,0
Fresno,2020-06-17T00:00:00,2801,61,73,30,16,1
Glenn,2020-06-17T00:00:00,31,0,1,0,0,0
Humboldt,2020-06-17T00:00:00,105,4,0,3,0,1
Imperial,2020-06-17T00:00:00,4108,54,86,3,20,0
Inyo,2020-06-17T00:00:00,25,1,0,0,0,0
Kern,2020-06-17T00:00:00,3547,60,99,24,45,0
Kings,2020-06-17T00:00:00,1097,9,48,1,10,0
Lake,2020-06-17T00:00:00,32,0,0,1,0,0
Lassen,2020-06-17T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-17T00:00:00,77166,2991,1446,512,414,61
Madera,2020-06-17T00:00:00,258,4,4,3,4,1
Marin,2020-06-17T00:00:00,771,18,7,1,2,1
Mariposa,2020-06-17T00:00:00,18,1,0,0,0,0
Mendocino,2020-06-17T00:00:00,42,0,0,0,0,0
Merced,2020-06-17T00:00:00,460,8,6,4,3,0
Modoc,2020-06-17T00:00:00,0,0,0,0,0,0
Mono,2020-06-17T00:00:00,34,1,0,0,0,0
Monterey,2020-06-17T00:00:00,1077,12,15,2,2,1
Napa,2020-06-17T00:00:00,202,4,3,6,0,0
Nevada,2020-06-17T00:00:00,57,1,2,0,0,0
Orange,2020-06-17T00:00:00,9278,244,351,74,149,16
Placer,2020-06-17T00:00:00,427,9,6,10,2,1
Plumas,2020-06-17T00:00:00,5,0,0,0,0,0
Riverside,2020-06-17T00:00:00,11859,399,285,94,75,19
Sacramento,2020-06-17T00:00:00,1889,67,34,18,14,5
San Benito,2020-06-17T00:00:00,116,2,0,0,0,0
San Bernardino,2020-06-17T00:00:00,7670,229,233,64,76,12
San Diego,2020-06-17T00:00:00,9856,327,283,60,130,17
San Francisco,2020-06-17T00:00:00,2906,47,35,9,8,3
San Joaquin,2020-06-17T00:00:00,1825,47,50,11,18,1
San Luis Obispo,2020-06-17T00:00:00,362,1,4,3,2,1
San Mateo,2020-06-17T00:00:00,2649,99,14,6,6,1
Santa Barbara,2020-06-17T00:00:00,2147,22,38,10,12,3
Santa Clara,2020-06-17T00:00:00,3264,152,37,18,15,0
Santa Cruz,2020-06-17T00:00:00,265,3,3,4,0,3
Shasta,2020-06-17T00:00:00,51,4,0,0,0,0
Sierra,2020-06-17T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-17T00:00:00,16,0,1,3,1,0
Solano,2020-06-17T00:00:00,722,23,13,6,4,0
Sonoma,2020-06-17T00:00:00,748,4,6,13,3,2
Stanislaus,2020-06-17T00:00:00,1387,36,49,25,14,3
Sutter,2020-06-17T00:00:00,79,3,0,0,0,0
Tehama,2020-06-17T00:00:00,24,1,0,0,0,0
Trinity,2020-06-17T00:00:00,2,0,0,2,0,0
Tulare,2020-06-17T00:00:00,2882,106,46,3,10,1
Tuolumne,2020-06-17T00:00:00,7,0,0,0,0,0
Unassigned,2020-06-17T00:00:00,5,0,0,0,0,0
Ventura,2020-06-17T00:00:00,1729,41,37,64,14,9
Yolo,2020-06-17T00:00:00,277,24,2,0,0,0
Yuba,2020-06-17T00:00:00,30,4,5,0,1,0
Alameda,2020-06-18T00:00:00,4589,117,77,53,38,16
Alpine,2020-06-18T00:00:00,1,0,0,0,0,0
Amador,2020-06-18T00:00:00,12,0,1,1,1,0
Butte,2020-06-18T00:00:00,88,1,4,0,2,0
Calaveras,2020-06-18T00:00:00,20,0,0,1,0,0
Colusa,2020-06-18T00:00:00,7,0,0,0,0,0
Contra Costa,2020-06-18T00:00:00,2072,55,25,18,10,4
Del Norte,2020-06-18T00:00:00,46,0,0,0,0,0
El Dorado,2020-06-18T00:00:00,121,0,0,3,0,3
Fresno,2020-06-18T00:00:00,2947,62,72,26,13,0
Glenn,2020-06-18T00:00:00,35,0,1,0,0,0
Humboldt,2020-06-18T00:00:00,106,4,0,3,0,1
Imperial,2020-06-18T00:00:00,4366,60,72,1,16,0
Inyo,2020-06-18T00:00:00,25,1,0,0,0,0
Kern,2020-06-18T00:00:00,3634,60,89,14,41,0
Kings,2020-06-18T00:00:00,1141,10,48,2,10,0
Lake,2020-06-18T00:00:00,36,0,0,2,0,0
Lassen,2020-06-18T00:00:00,5,0,0,0,0,0
Los Angeles,2020-06-18T00:00:00,78244,3027,1406,494,403,88
Madera,2020-06-18T00:00:00,288,4,10,6,5,1
Marin,2020-06-18T00:00:00,819,18,5,1,2,0
Mariposa,2020-06-18T00:00:00,18,1,0,0,0,0
Mendocino,2020-06-18T00:00:00,45,0,0,0,0,0
Merced,2020-06-18T00:00:00,486,8,12,5,3,0
Modoc,2020-06-18T00:00:00,0,0,0,0,0,0
Mono,2020-06-18T00:00:00,34,1,0,0,0,0
Monterey,2020-06-18T00:00:00,1127,12,20,1,5,0
Napa,2020-06-18T00:00:00,205,4,4,3,0,0
Nevada,2020-06-18T00:00:00,68,1,2,1,0,0
Orange,2020-06-18T00:00:00,9597,250,335,87,141,15
Placer,2020-06-18T00:00:00,457,9,12,7,3,2
Plumas,2020-06-18T00:00:00,5,0,0,0,0,0
Riverside,2020-06-18T00:00:00,12410,408,292,129,76,21
Sacramento,2020-06-18T00:00:00,1938,67,34,13,13,1
San Benito,2020-06-18T00:00:00,134,2,0,0,0,0
San Bernardino,2020-06-18T00:00:00,8141,230,253,60,87,8
San Diego,2020-06-18T00:00:00,10094,331,288,63,136,15
San Francisco,2020-06-18T00:00:00,2951,47,33,12,8,2
San Joaquin,2020-06-18T00:00:00,1908,47,56,20,22,5
San Luis Obispo,2020-06-18T00:00:00,378,1,6,2,3,0
San Mateo,2020-06-18T00:00:00,2674,99,15,9,6,2
Santa Barbara,2020-06-18T00:00:00,2201,22,42,6,14,1
Santa Clara,2020-06-18T00:00:00,3338,152,38,11,17,2
Santa Cruz,2020-06-18T00:00:00,275,2,2,2,1,0
Shasta,2020-06-18T00:00:00,51,4,1,0,0,0
Sierra,2020-06-18T00:00:00,1,0,0,0,0,0
Siskiyou,2020-06-18T00:00:00,18,0,1,0,1,0
Solano,2020-06-18T00:00:00,735,23,18,11,5,0
Sonoma,2020-06-18T00:00:00,789,4,5,11,3,1
Stanislaus,2020-06-18T00:00:00,1495,36,56,37,21,3
Sutter,2020-06-18T00:00:00,85,3,0,0,0,0
Tehama,2020-06-18T00:00:00,31,1,0,0,0,0
Trinity,2020-06-18T00:00:00,2,0,0,2,0,0
Tulare,2020-06-18T00:00:00,3005,107,47,4,8,0
Tuolumne,2020-06-18T00:00:00,8,0,0,0,0,0
